"Source","Url","Bias","Quality"
"Reuters","https://www.reuters.com/article/us-boxing-women-iran-khadem-exclusive/iranian-female-boxer-cancels-return-home-after-arrest-warrant-issued-idUSKCN1RT0YB","0.00","47.67"
"Reuters","https://www.reuters.com/article/us-britain-protests-climate-change/climate-change-protesters-disrupt-london-docklands-train-service-idUSKCN1RT0HO","-1.00","48.67"
"Reuters","https://www.reuters.com/article/us-northkorea-usa-summit/trump-and-north-koreas-kim-shake-hands-to-kick-off-second-summit-idUSKCN1QF2Y7","-1.00","52.50"
"Reuters","https://www.reuters.com/article/us-usa-trump-transgender/most-americans-back-transgender-troops-reuters-ipsos-poll-idUSKCN1QG185","-3.50","48.00"
"Reuters","https://www.reuters.com/article/us-usa-court-cross/in-major-religion-case-supreme-court-weighs-maryland-cross-dispute-idUSKCN1QG1EP","6.00","39.50"
"Reuters","https://www.reuters.com/article/us-usa-weather/russian-river-flooding-in-northern-california-triggers-evacuations-idUSKCN1QG1EQ","0.50","57.25"
"Reuters","https://www.reuters.com/article/us-usa-immigration-ban/u-s-denied-tens-of-thousands-more-visas-in-2018-due-to-travel-ban-data-idUSKCN1QF2KF","-7.50","48.75"
"Reuters","https://www.reuters.com/article/us-usa-trump-russia-whitaker/former-u-s-ag-whitaker-to-clarify-house-testimony-nadler-idUSKCN1QG06U","-8.50","39.25"
"Reuters","https://www.reuters.com/article/us-new-york-transit/manhattan-drivers-may-soon-face-congestion-fee-to-pay-for-subway-fix-idUSKCN1QF259","-1.75","53.00"
"Reuters","https://www.reuters.com/article/us-usa-trump-russia-contacts-factbox/factbox-smoke-or-fire-contacts-between-trump-campaign-and-russia-idUSKCN1QG1M3","-2.50","52.75"
"Reuters","https://www.reuters.com/article/us-usa-trump-russia-cohen-tweet/trump-says-cohen-lying-in-bid-to-reduce-prison-time-idUSKCN1QG13E","0.50","56.50"
"Reuters","https://www.reuters.com/article/us-usa-congress-lands/u-s-house-passes-bill-funding-conservation-via-drilling-royalties-idUSKCN1QG00F","0.75","42.50"
"Reuters","https://www.reuters.com/article/us-usa-russia-butina/u-s-judge-delays-sentencing-of-admitted-russian-agent-butina-idUSKCN1QF2NZ","-1.75","46.00"
"Reuters","https://www.reuters.com/article/us-usa-security-extremism/leaders-of-9-11-commission-recommend-new-u-s-approach-to-extremism-idUSKCN1QG05F","-0.50","56.00"
"Reuters","https://www.reuters.com/article/us-religion-lgbt-united-methodist/united-methodist-church-strengthens-ban-on-same-sex-marriage-lgbt-clergy-idUSKCN1QG022","-1.25","57.25"
"Reuters","https://www.reuters.com/article/us-people-robert-kraft/patriots-owner-kraft-formally-charged-in-florida-prostitution-sting-idUSKCN1QE2BA","0.50","57.75"
"Reuters","https://www.reuters.com/article/us-usa-trump-russia-senate-analysis/key-senate-panel-split-on-trump-russia-collusion-sources-idUSKCN1R010A","0.00","46.00"
"Reuters","https://www.reuters.com/article/us-newzealand-shootout/grieving-new-zealand-looks-for-lessons-from-christchurch-attack-idUSKCN1QZ2LK","-2.50","50.00"
"Reuters","https://www.reuters.com/article/us-newzealand-shootout-survivor-wife/i-still-love-you-christchurch-survivor-forgives-his-wifes-killer-idUSKCN1QZ2O0","0.00","52.75"
"Reuters","https://graphics.reuters.com/NEWZEALAND-SHOOTOUT/0100913Q1HF/index.html?v1=","0.00","58.75"
"Reuters","https://www.reuters.com/article/us-usa-dairy-chemicals-idUSKCN1R01AJ","0.00","44.25"
"Reuters","https://www.reuters.com/article/us-ethiopia-airplane/high-stakes-boeing-inquiry-hinges-on-ethiopia-black-box-secrets-idUSKCN1R0183","-2.00","51.25"
"Reuters","https://www.reuters.com/article/us-africa-cyclone/cyclone-hit-millions-across-africa-in-record-disaster-u-n-idUSKCN1R00Z3","0.00","57.75"
"Reuters","https://www.reuters.com/article/us-tesla-musk-sec/elon-musk-never-sought-approval-for-a-single-tesla-tweet-u-s-sec-tells-judge-idUSKCN1R001J","0.00","48.75"
"Reuters","https://www.reuters.com/article/uk-britain-eu/may-seeks-brexit-delay-after-third-vote-on-her-deal-is-derailed-idUSKCN1R00L1","-0.50","52.25"
"Reuters","https://www.reuters.com/article/us-france-notredame-probe/french-president-macron-hopes-to-rebuild-notre-dame-in-five-years-idUSKCN1RS0AV","0.00","57.50"
"Reuters","https://www.reuters.com/article/us-apple-autonomous-exclusive/exclusive-apple-in-talks-with-potential-suppliers-of-sensors-for-self-driving-cars-sources-idUSKCN1RT16V","0.00","51.00"
"Reuters","https://www.reuters.com/article/us-china-nuclearpower-hualong/china-goes-all-in-on-home-grown-tech-in-push-for-nuclear-dominance-idUSKCN1RT0C0","0.00","50.75"
"Reuters","https://www.reuters.com/article/us-indonesia-election/indonesias-widodo-looks-set-for-election-victory-his-challenger-says-no-idUSKCN1RS2CX","-0.50","51.50"
"Reuters","https://www.reuters.com/article/us-northkorea-nuclear-report/satellite-images-may-show-reprocessing-activity-at-north-korea-nuclear-site-u-s-researchers-idUSKCN1RS20V","-4.25","52.00"
"Reuters","https://www.reuters.com/article/us-global-markets/comforting-china-data-puts-wall-street-records-within-reach-idUSKCN1RT014","3.50","51.75"
"Reuters","https://www.reuters.com/article/us-morgan-stanley-results/morgan-stanley-profit-beats-estimates-on-wealth-management-lower-costs-idUSKCN1RT180","0.75","56.00"
"Reuters","https://www.reuters.com/article/us-usa-trump-tax-legal-analysis/battle-over-trump-tax-returns-could-extend-into-2020-election-idUSKCN1RS11D","-3.50","54.00"
"Reuters","https://www.reuters.com/article/us-usa-saudi-yemen/trump-vetoes-congressional-resolution-to-end-u-s-involvement-in-yemen-war-idUSKCN1RS2GH","0.00","55.00"
"Reuters","https://www.reuters.com/article/us-usa-election-fundraising/most-democratic-presidential-hopefuls-still-relying-on-large-campaign-donations-idUSKCN1RS0A9","0.00","51.50"
"Reuters","https://www.reuters.com/article/us-usa-election-warren/elizabeth-warren-builds-largest-u-s-presidential-campaign-staff-idUSKCN1RS05W","-0.75","49.25"
"Second Nexus","https://secondnexus.com/news/trump-tweets-friend-kim-jong-un/","-31.67","15.67"
"Second Nexus","https://secondnexus.com/news/ivanka-trump-wage-charity-green-new-deal/","-25.00","24.00"
"Second Nexus","https://secondnexus.com/news/trump-attorneys-threaten-legal-action-against-mazars/","-13.33","29.67"
"Second Nexus","https://secondnexus.com/news/rudy-giuliani-michael-cohen-donald-trump/","-20.00","21.25"
"Second Nexus","https://secondnexus.com/news/splc-blames-trump-rise-hate-groups/","-32.75","20.75"
"Second Nexus","https://secondnexus.com/news/devices-hack-brain-tdcs-terrifying/","-4.50","40.25"
"Second Nexus","https://secondnexus.com/news/read-george-conway-says-of-his-trump-tweets-its-so-i-dont-end-up-screaming-at-kellyanne-about-it/","-4.00","29.75"
"Second Nexus","https://secondnexus.com/news/katie-pavlich-slavery-no-credit-america/","-20.00","20.75"
"Second Nexus","https://secondnexus.com/news/donald-trump-john-mccain-fan-attacks/","-16.75","31.25"
"Second Nexus","https://secondnexus.com/news/beto-2020-crop/","-15.00","41.50"
"Second Nexus","https://secondnexus.com/news/george-conway-donald-trump-congratulations/","-25.75","18.75"
"Second Nexus","https://secondnexus.com/news/pence-taylor-university-protest-commencement/","-17.25","38.75"
"Second Nexus","https://secondnexus.com/news/trump-rally-whcd-green-bay-rally/","-19.25","31.50"
"Second Nexus","https://secondnexus.com/news/trump-criticizes-bernie-sanders-town-hall/","-26.25","20.50"
"Second Nexus","https://secondnexus.com/news/alexandria-ocasio-cortez-quitting-facebook/","-10.00","38.25"
"ShareBlue","https://shareblue.com/senators-trump-wall-military-families-arizona-colorado-georgia-north-carolina/","-23.67","19.67"
"ShareBlue","https://shareblue.com/trump-ag-william-barr-press-stunt-mueller-report-spin/","-22.67","22.67"
"ShareBlue","https://shareblue.com/ivanka-trump-world-bank-nepotism/","-22.33","27.00"
"ShareBlue","https://shareblue.com/trump-officially-ranked-worst-president-of-all-time/","-30.75","26.00"
"ShareBlue","https://shareblue.com/trump-throws-fit-national-emergency-reporters-dhs-numbers-prove-him-wrong/","-22.25","29.50"
"ShareBlue","https://shareblue.com/trump-50-cent-inauguration-500000-dollars/","-30.75","16.50"
"ShareBlue","https://shareblue.com/police-arrest-white-supremacist-planned-murder-trumps-enemies/","-15.50","28.75"
"ShareBlue","https://shareblue.com/trump-pretends-fence-repair-is-new-wall/","-23.75","18.50"
"ShareBlue","https://shareblue.com/trump-administration-keeps-losing-court-being-so-nuts/","-20.25","35.50"
"ShareBlue","https://shareblue.com/white-house-lied-air-force-one-cost/","-24.50","19.75"
"ShareBlue","https://shareblue.com/vulnerable-senators-hide-from-voters-trump-fake-emergency-constitution/","-29.50","24.00"
"ShareBlue","https://shareblue.com/red-state-religious-leaders-methodist-church-gop-lgbt-attack/","-16.25","26.00"
"ShareBlue","https://shareblue.com/gop-congressman-glenn-grothman-trump-too-unpopular-to-get-anything-done/","-16.75","34.00"
"ShareBlue","https://shareblue.com/ron-johnson-flores-settlement-jail-immigrant-babies-kids-longer/","-19.75","24.75"
"ShareBlue","https://shareblue.com/gop-congressmen-matt-gaetz-border-wall-lie/","-20.75","32.75"
"Slate","https://slate.com/news-and-politics/2019/02/oregon-state-sen-shemia-fagan-parkland-shooting-started-movement-lower-voting-age.html","-18.33","32.67"
"Slate","https://slate.com/news-and-politics/2019/02/trump-republicans-national-emergency-venezuela.html","-35.00","21.67"
"Slate","https://slate.com/news-and-politics/2019/03/scotus-samuel-alito-due-process-breyer-preap-ice.html","-13.67","33.67"
"Slate","https://slate.com/news-and-politics/2019/02/bernie-sanders-campaign-clinton-2016-baggage.html","-19.00","36.25"
"Slate","https://slate.com/news-and-politics/2019/02/gorsuch-sotomayor-jury-trial-haymond.html","0.75","45.25"
"Slate","https://slate.com/news-and-politics/2019/02/trump-national-emergency-bill-republicans-senate.html","-14.25","33.25"
"Slate","https://slate.com/news-and-politics/2019/03/elizabeth-warren-and-ta-nehisi-coates-case-for-reparations.html","-19.75","33.75"
"Slate","https://slate.com/news-and-politics/2019/03/new-zealand-mosque-attacks-global-right-wing-terrorism.html?","-19.25","30.25"
"Slate","https://slate.com/news-and-politics/2019/03/new-york-specialized-public-schools-segregated.html?","-10.00","45.00"
"Slate","https://slate.com/news-and-politics/2019/04/michael-flynn-mueller-report-redactions-william-barr.html","-17.00","40.50"
"Slate","https://slate.com/news-and-politics/2019/04/slate-presents-charged-podcast-emily-bazelon-new-york-gun-court.html","1.75","36.25"
"Slate","https://slate.com/news-and-politics/2019/04/new-york-posts-ilhan-omar-cover-col-allan.html","-23.00","30.00"
"Slate","https://slate.com/news-and-politics/2019/04/sean-spicer-mothers-day-breifing.html","-16.75","26.50"
"Slate","https://slate.com/news-and-politics/2019/04/stop-bernie-sanders-democratic-establishment-campaign-2020.html","-5.50","33.75"
"Spoutable","https://s.spoutable.com/r?r=http%3A%2F%2Fengine.spoutable.com%2Fr%3Fe%3DeyJ2IjoiMS4xIiwiYXYiOjM4MDkzMCwiYXQiOjUzMCwiYnQiOjAsImNtIjo4MzIwNzUsImNoIjoxODQ3NiwiY2siOnt9LCJjciI6NzAwMTI3MSwiZGkiOiIyNDc1ZDM1NjU1M2U0NTM5YWJjYWUwZmJlYTY2OTZkYyIsImRqIjowLCJpaSI6ImE4NGRmMzgzZjUxNDQwYmE4NTgxM2E5NDI1YjkyYjlmIiwiZG0iOjMsImZjIjo5OTUxODg1LCJmbCI6ODA5Mzk1NCwiaXAiOiI3NS43MS4xMDkuODMiLCJudyI6OTYzNywicGMiOjAuMzUsImVjIjoxLjI0NDQ0LCJwciI6NzA3NjIsInJ0IjozLCJyZiI6Imh0dHBzOi8vd3d3Lm5hdGlvbmFsZW5xdWlyZXIuY29tLyIsInJzIjo1MDAsInNhIjoiMTQiLCJzYiI6ImktMGYzZTY1MjZiY2ZmN2ZlMGEiLCJzcCI6MTQ5NjQsInN0Ijo3NDc4OTcsInVrIjoidWUxLThmM2M0ZDAwNDY3ZTQ4OTQ4OTU2Yjg2MTY1YjdmMTc0IiwidHMiOjE1NTMwNTYyMzA2NjksInBuIjoiY29udGVudGJsb2NrXzIiLCJnYyI6dHJ1ZSwiZ3MiOiJub25lIiwidXIiOiJodHRwczovL3Byby5jaGFybGVzc3RyZWV0cmVzZWFyY2guY29tL20vMTE5OTk4MCJ9%26s%3DDR2_PR3SOQjH92qEqR1Ihl7Zuvo&c=1%7Ce86097b3-edc5-4a37-b5b3-5083ebf29415%7C-LaOMLfeZZcQscQ56GNP%7C-LaOMLloMuzcsMaXwX4W%7C-LaOMLlqFV4iqrfhdbxx%7C211420%7C959274%7C343257%7C0%7C1%7Cdisplay%7C1%7C0.35%7C8093954%7C27138%7C3670%7C18046%7C22419%7C94c518c1cce0ebd88163413fce1bd46b%7C","15.50","14.00"
"Talking Points Memo","https://talkingpointsmemo.com/dc/house-passes-resolution-border-declaration","-8.33","51.00"
"Talking Points Memo","https://talkingpointsmemo.com/edblog/white-house-interns-are-superheroes","-5.00","35.33"
"Talking Points Memo","https://talkingpointsmemo.com/news/zinke-lucrative-nevada-mining-company-post","-5.00","40.00"
"Talking Points Memo","https://talkingpointsmemo.com/news/white-house-officials-breakdown-level-anixety-mueller-report-show-ratted-trump","-13.67","33.33"
"Talking Points Memo","https://talkingpointsmemo.com/news/court-rebuke-military-commission-uss-cole-bombing-case","-4.33","50.00"
"Talking Points Memo","https://talkingpointsmemo.com/news/gop-rep-to-michael-cohen-do-your-wife-father-in-law-know-about-your-girlfriends","-13.50","42.50"
"Talking Points Memo","https://talkingpointsmemo.com/muckraker/mueller-email-stone-arrest-fbi-indictment","-12.00","38.25"
"Talking Points Memo","https://talkingpointsmemo.com/news/video-epa-headquarters-ap-reporter","-1.75","40.25"
"Talking Points Memo","https://talkingpointsmemo.com/news/mark-harris-wont-run-north-carolina","1.75","46.00"
"Talking Points Memo","https://talkingpointsmemo.com/muckraker/timeline-federal-investigation-michael-cohen","-4.25","47.25"
"Talking Points Memo","https://talkingpointsmemo.com/news/liz-mair-nunes-very-different-view-first-amendment-nunes","6.50","40.00"
"Talking Points Memo","https://talkingpointsmemo.com/news/trump-emoluments-lawsuit-hearing","-1.75","45.50"
"Talking Points Memo","https://talkingpointsmemo.com/news/jeanine-pirro-suspension-fox-news","-5.00","39.00"
"Talking Points Memo","https://talkingpointsmemo.com/muckraker/nra-sues-nratv-oliver-north-grift-lawsuit","-16.25","37.25"
"Talking Points Memo","https://talkingpointsmemo.com/muckraker/tennessees-gop-house-passes-bill-targeting-voter-registration-drives","-2.50","48.00"
"The Advocate","https://www.advocate.com/news/2019/2/27/coachella-fest-owned-gop-donor-accused-anti-trans-bias","-30.00","19.67"
"The Advocate","https://www.advocate.com/transgender/2019/2/26/south-dakota-rejects-fourth-and-final-anti-transgender-bill","-11.67","52.67"
"The Advocate","https://www.advocate.com/commentary/2019/2/27/how-queer-asians-can-be-good-allies-black-brothers-and-sisters","-26.75","21.25"
"The Advocate","https://www.advocate.com/politics/2019/2/25/former-campaign-staffer-sues-trump-alleging-unwanted-kiss","-9.50","39.00"
"The Advocate","https://www.advocate.com/politics/2019/3/19/brazilian-pres-trump-supports-traditional-families-i-do","-18.75","45.00"
"The Advocate","https://www.advocate.com/transgender/2019/3/19/judges-order-could-halt-trans-military-ban","-12.75","50.00"
"The Advocate","https://www.advocate.com/news/2019/3/19/supreme-court-wont-hear-hawaii-bbs-right-discriminate-case","-12.50","43.25"
"The Advocate","https://www.advocate.com/religion/2019/3/19/christian-foundation-huge-funder-anti-lgbtq-hate-groups","-27.75","28.00"
"The Advocate","https://www.advocate.com/politics/2019/4/16/tucker-carlson-dems-want-consume-every-drop-buttigieg-yum","-19.50","25.25"
"The Advocate","https://www.advocate.com/politics/2019/4/16/bigot-alleged-pedophile-roy-moore-tops-gop-senate-field-poll","-15.50","33.25"
"The Advocate","https://www.advocate.com/politics/2019/4/16/pete-buttigieg-planning-town-hall-fox-news","-12.00","47.50"
"The Advocate","https://www.advocate.com/politics/2019/4/15/pete-buttigieg-talks-being-gay-conservative-states","-22.00","35.75"
"The Advocate","https://www.advocate.com/politics/2019/4/16/out-rep-demands-end-medicaid-funding-conversion-therapy","-14.75","45.00"
"The American Conservative","https://www.theamericanconservative.com/articles/taxpayers-win-as-the-postal-service-gives-stamps-com-the-boot/","10.67","31.67"
"The American Conservative","https://www.theamericanconservative.com/articles/c-s-lewiss-benedict-option/","20.33","29.67"
"The American Conservative","https://www.theamericanconservative.com/larison/trumps-shameful-yemen-veto-defines-his-presidency/","-6.33","29.33"
"The American Conservative","https://www.theamericanconservative.com/articles/the-oscars-stop-bashing-trump-and-start-leading-by-example/","7.50","35.75"
"The American Conservative","https://www.theamericanconservative.com/articles/the-coming-socialist-president/","8.50","34.25"
